# X Averaged_Y Std_Dev_Y Normalized_Averaged_Y Normalized_Std_Dev_Y
103.047620637 8.848382261 4.371139609 0.000889690 0.000439511
111.507208169 7.805438324 0.406018271 0.000784824 0.000040824
115.812921311 8.390947051 0.939011063 0.000843696 0.000094416
130.161683241 8.466757728 2.918795530 0.000851318 0.000293480
137.753620770 8.018160259 1.275172115 0.000806213 0.000128216
159.824467730 9.212027687 5.704832304 0.000926254 0.000573611
163.392678369 9.706151828 2.593835800 0.000975937 0.000260806
164.943602750 8.984508691 1.079290270 0.000903377 0.000108521
178.023426550 9.428212521 4.093534784 0.000947991 0.000411598
182.090535941 9.059544695 0.639711095 0.000910922 0.000064322
186.309484082 9.084864796 1.211554001 0.000913468 0.000121820
187.654341587 11.772354992 2.536085040 0.001183691 0.000254999
188.825669092 8.395725713 3.183243428 0.000844176 0.000320070
191.732296603 8.785990539 1.184142969 0.000883417 0.000119064
193.402522859 7.965358071 1.648624859 0.000800903 0.000165766
205.907528532 7.895943652 0.617537837 0.000793924 0.000062092
214.518954815 9.119358858 2.478158802 0.000916936 0.000249175
216.688079824 8.192425870 2.093782415 0.000823735 0.000210526
218.510144831 8.325768825 4.308849164 0.000837142 0.000433248
218.835513582 7.830996675 1.081360497 0.000787394 0.000108729
223.434058600 7.707635413 0.107618813 0.000774990 0.000010821
228.206133618 7.948748715 0.278770750 0.000799233 0.000028030
230.245111126 7.992660337 0.660110552 0.000803649 0.000066373
230.537943002 12.035803483 1.914739038 0.001210180 0.000192524
230.581325502 9.439544444 4.102453895 0.000949130 0.000412495
230.678936128 8.683368424 2.782703275 0.000873098 0.000279796
230.733164253 9.462139967 4.015159693 0.000951402 0.000403718
230.765701128 7.732810922 6.541687404 0.000777521 0.000657756
230.798238003 8.319399398 4.161719685 0.000836502 0.000418454
230.863311753 9.361605063 5.284170365 0.000941294 0.000531315
230.917539879 13.379995111 2.272774779 0.001345336 0.000228524
230.950076754 13.232853145 0.310656073 0.001330541 0.000031236
231.025996129 16.270510333 1.614843344 0.001635973 0.000162370
231.058533004 13.571370545 3.419822848 0.001364579 0.000343857
231.080224254 12.515332613 6.919736932 0.001258396 0.000695768
231.134452379 14.348648581 5.879680117 0.001442733 0.000591192
231.177834880 11.004701797 1.261663926 0.001106504 0.000126858
231.232063005 13.153017404 2.794081401 0.001322514 0.000280940
231.286291130 17.590309834 4.231066075 0.001768676 0.000425427
231.329673630 13.465110017 4.266316386 0.001353894 0.000428971
231.362210505 15.419592148 2.142959638 0.001550414 0.000215471
231.394747380 10.173386344 3.814141585 0.001022917 0.000383506
