# X Averaged_Y Std_Dev_Y Normalized_Averaged_Y Normalized_Std_Dev_Y
98.725000000 -1.980205091 2.405810995 -0.000093518 0.000113618
98.747207065 -2.349876767 1.647673584 -0.000110976 0.000077814
98.769414130 -0.111915822 2.221205805 -0.000005285 0.000104900
98.791621195 -0.644185369 1.634338021 -0.000030423 0.000077184
98.813828260 -0.485211380 2.013427591 -0.000022915 0.000095087
98.836035325 2.199950569 3.506921975 0.000103896 0.000165619
98.858242390 1.096718061 3.139310553 0.000051794 0.000148258
98.880449455 -0.373786211 1.919108543 -0.000017653 0.000090633
98.902656520 -1.268915026 0.296896360 -0.000059926 0.000014021
98.924863585 -0.222212634 1.792276291 -0.000010494 0.000084643
98.947070650 0.782096546 3.385823489 0.000036936 0.000159900
98.969277715 1.229651396 5.159730699 0.000058072 0.000243676
98.991484780 2.075156004 4.297213613 0.000098002 0.000202942
99.013691845 1.717351424 2.692491910 0.000081104 0.000127157
99.035898910 -0.520924855 3.953172763 -0.000024601 0.000186694
99.058105975 0.094630923 1.294646504 0.000004469 0.000061142
99.080313040 0.706788826 2.146495338 0.000033379 0.000101371
99.102520105 0.930785215 1.282698872 0.000043958 0.000060577
99.124727170 0.945975340 3.554686037 0.000044675 0.000167875
99.146934235 1.045081147 2.009848135 0.000049355 0.000094918
99.169141300 1.268799530 4.490378190 0.000059921 0.000212064
99.191348365 -1.495662373 2.811799953 -0.000070635 0.000132791
99.213555430 0.064275820 3.244508285 0.000003036 0.000153226
99.235762495 6.776374660 3.055966243 0.000320024 0.000144322
99.257969560 -0.475926387 2.448049399 -0.000022476 0.000115613
99.280176625 -3.625271271 3.347316857 -0.000171209 0.000158082
99.302383690 -2.059147381 4.972321925 -0.000097246 0.000234825
99.324590756 -2.054015092 5.157098138 -0.000097004 0.000243551
99.346797821 -1.826749662 1.455622130 -0.000086271 0.000068744
99.369004886 -1.341408881 7.068629053 -0.000063350 0.000333826
99.391211951 1.120653174 3.926967399 0.000052924 0.000185457
99.413419016 2.397748731 3.615066097 0.000113237 0.000170727
99.435626081 2.549383790 6.484963832 0.000120398 0.000306262
