# X Averaged_Y Std_Dev_Y Normalized_Averaged_Y Normalized_Std_Dev_Y
98.884000000 -3.179827911 3.683021332 -0.000160594 0.000186007
98.894845625 -2.782628068 4.218975054 -0.000140534 0.000213075
98.905691250 2.988550375 1.657290019 0.000150933 0.000083700
98.916536875 0.704111122 2.050471315 0.000035560 0.000103557
98.927382500 -1.016698528 2.245591795 -0.000051347 0.000113411
98.938228125 1.201660154 0.280252001 0.000060688 0.000014154
98.949073750 0.995312369 4.783666967 0.000050267 0.000241594
98.959919375 0.480192627 6.668853553 0.000024252 0.000336803
98.970765000 0.259458108 3.572880890 0.000013104 0.000180444
98.981610625 3.199413470 2.529216852 0.000161583 0.000127735
98.992456250 3.015240962 5.508028580 0.000152281 0.000278177
99.003301875 -4.533492925 6.365450750 -0.000228959 0.000321480
99.014147501 -5.777479586 1.367661412 -0.000291785 0.000069072
99.024993126 -4.441255592 3.278204216 -0.000224301 0.000165562
99.035838751 -0.446067016 3.696250346 -0.000022528 0.000186675
99.046684376 -0.887920831 2.978190112 -0.000044843 0.000150410
99.057530001 -3.394758445 2.996528779 -0.000171448 0.000151336
99.068375626 -8.277602560 5.610890858 -0.000418051 0.000283372
99.079221251 -2.845830156 3.089807665 -0.000143725 0.000156047
99.090066876 1.783087096 0.442300882 0.000090053 0.000022338
99.100912501 0.451857541 1.180119134 0.000022821 0.000059601
99.111758126 -1.247281699 2.060487160 -0.000062993 0.000104063
99.122603751 -1.791798637 2.437350442 -0.000090493 0.000123096
99.133449376 0.205931876 0.824013482 0.000010400 0.000041616
99.144295001 -2.925897403 3.807814229 -0.000147769 0.000192309
99.155140626 -4.555122639 5.553204461 -0.000230051 0.000280458
99.165986251 -0.782431192 5.619520162 -0.000039516 0.000283808
99.176831876 -0.659013734 1.148498269 -0.000033283 0.000058004
99.187677501 -1.680627597 2.713613826 -0.000084878 0.000137048
99.198523126 -3.457828637 3.851314064 -0.000174634 0.000194506
99.209368751 -5.597296976 2.272302822 -0.000282685 0.000114760
99.220214376 -6.190969099 4.188196081 -0.000312668 0.000211520
99.231060001 -3.305162156 2.451298253 -0.000166924 0.000123800
99.241905626 -0.962763413 0.733487982 -0.000048623 0.000037044
99.252751251 0.064045081 1.882151891 0.000003235 0.000095056
99.263596876 -1.490250374 5.706251613 -0.000075263 0.000288188
99.274442502 -0.691523164 3.457135050 -0.000034925 0.000174599
99.285288127 -1.522232415 0.659175900 -0.000076879 0.000033291
99.296133752 -7.072393152 2.384008932 -0.000357183 0.000120402
99.306979377 -2.875632028 4.068863433 -0.000145231 0.000205493
99.317825002 1.278143315 5.115741963 0.000064551 0.000258365
99.328670627 0.390329535 1.558784010 0.000019713 0.000078725
99.339516252 -2.658839742 4.556563666 -0.000134282 0.000230124
99.350361877 -4.217202271 5.074250001 -0.000212985 0.000256269
99.361207502 -1.331809991 2.418594076 -0.000067262 0.000122148
99.372053127 -0.957571633 2.454122314 -0.000048361 0.000123943
99.382898752 -1.794486604 4.813536452 -0.000090629 0.000243102
99.393744377 -4.015205674 2.935943656 -0.000202783 0.000148277
99.404590002 -3.728010339 2.674254708 -0.000188279 0.000135060
99.415435627 -3.518695562 4.676698280 -0.000177708 0.000236191
99.426281252 -4.850072267 4.676744345 -0.000244947 0.000236194
99.437126877 -4.039158326 5.280607993 -0.000203993 0.000266691
99.447972502 -4.056019148 4.332344152 -0.000204845 0.000218800
99.458818127 -7.163575774 1.869027693 -0.000361788 0.000094393
99.469663752 -3.856525853 2.574397978 -0.000194770 0.000130017
99.480509377 -1.448725955 2.800071863 -0.000073166 0.000141414
99.491355002 -4.779388615 3.206713151 -0.000241378 0.000161951
99.502200627 -2.776922461 2.440484280 -0.000140245 0.000123254
99.513046252 -0.644429872 1.361764570 -0.000032546 0.000068774
99.523891877 -1.310318077 3.584261609 -0.000066176 0.000181019
99.534737503 -2.154422317 4.356653264 -0.000108807 0.000220028
99.545583128 -2.843993257 3.151150922 -0.000143633 0.000159145
99.556428753 -3.065977012 1.812415875 -0.000154844 0.000091534
99.567274378 -1.162943231 0.532643680 -0.000058733 0.000026901
99.578120003 1.608186698 3.249623679 0.000081220 0.000164119
99.588965628 5.158231249 3.905313525 0.000260511 0.000197233
99.599811253 0.589488767 0.672528706 0.000029771 0.000033965
99.610656878 -4.176654172 2.364620310 -0.000210937 0.000119422
99.621502503 -4.398621495 2.044257607 -0.000222147 0.000103243
99.632348128 -4.619488954 3.146571889 -0.000233302 0.000158914
99.643193753 -3.019624478 3.420738966 -0.000152503 0.000172761
99.654039378 2.972230019 1.706595478 0.000150109 0.000086190
99.664885003 1.406825218 2.013393202 0.000071050 0.000101684
99.675730628 -1.499348401 1.330940853 -0.000075723 0.000067218
99.686576253 -2.830785668 3.861008118 -0.000142966 0.000194996
99.697421878 -0.476989536 2.978311790 -0.000024090 0.000150416
99.708267503 2.017849009 2.971524399 0.000101909 0.000150074
99.719113128 2.461466905 2.677887045 0.000124314 0.000135244
99.729958753 0.978902283 2.024382622 0.000049438 0.000102239
99.740804378 -0.316361673 1.400998393 -0.000015977 0.000070756
99.751650003 0.127717308 4.490921558 0.000006450 0.000226809
99.762495628 -1.002621666 1.025471859 -0.000050636 0.000051790
99.773341253 -1.919840226 5.004272619 -0.000096959 0.000252735
99.784186878 -1.252681597 1.404339073 -0.000063265 0.000070925
99.795032504 -0.063301045 4.355629687 -0.000003197 0.000219976
99.805878129 0.508685624 6.863545211 0.000025691 0.000346636
99.816723754 -0.824477383 4.896596156 -0.000041639 0.000247297
99.827569379 -2.505548565 2.488260619 -0.000126540 0.000125667
99.838415004 -3.967475982 0.699554696 -0.000200373 0.000035330
99.849260629 -4.633337535 0.737689089 -0.000234002 0.000037256
99.860106254 -0.074921569 2.622252491 -0.000003784 0.000132434
99.870951879 3.655645474 3.854081077 0.000184624 0.000194646
99.881797504 1.656872448 2.958171525 0.000083678 0.000149399
99.892643129 -1.037581131 2.072106931 -0.000052402 0.000104649
99.903488754 -2.485522250 5.054518182 -0.000125529 0.000255273
99.914334379 -0.264767897 1.405092320 -0.000013372 0.000070963
99.925180004 -1.165819050 5.336833208 -0.000058878 0.000269531
99.936025629 -2.444432811 7.596493840 -0.000123453 0.000383652
99.946871254 -2.444212388 5.269922712 -0.000123442 0.000266152
99.957716879 -0.538812030 3.047838834 -0.000027212 0.000153928
99.968562504 0.973612203 0.316630668 0.000049171 0.000015991
99.979408129 0.085520712 6.787072131 0.000004319 0.000342773
99.990253754 -0.976489248 3.617374178 -0.000049316 0.000182691
100.001099379 -1.097016113 3.791120092 -0.000055404 0.000191466
100.011945004 1.347045297 2.287132390 0.000068031 0.000115509
100.022790629 2.407457132 3.411548200 0.000121586 0.000172296
100.033636254 2.457010076 3.462820176 0.000124089 0.000174886
100.044481879 0.900895583 0.800602824 0.000045499 0.000040434
100.055327505 -0.135350445 0.474555606 -0.000006836 0.000023967
100.066173130 -1.024442724 1.151093289 -0.000051738 0.000058135
