# X Averaged_Y Std_Dev_Y Normalized_Averaged_Y Normalized_Std_Dev_Y
233.286804245 13.509155920 10.885337220 0.000925363 0.000745634
233.508874895 14.081490624 12.068003994 0.000964567 0.000826646
233.708738480 13.185380039 9.745824401 0.000903185 0.000667579
249.164855733 3253.784952963 3887.564956745 0.222880858 0.266294124
249.409133449 16.376738499 11.838153591 0.001121789 0.000810901
249.497961709 11.924188682 12.365298002 0.000816794 0.000847010
295.177894453 12.626158716 3.070814566 0.000864879 0.000210348
296.910045524 11.584661554 7.946186858 0.000793537 0.000544305
297.687292800 11.151245618 6.742383547 0.000763849 0.000461846
297.776121060 16.792990345 13.640811134 0.001150302 0.000934381
297.998191710 26.352559827 25.737356595 0.001805123 0.001762982
298.397918881 12.246910095 5.992176958 0.000838901 0.000410458
298.508954206 12.020588586 9.428415713 0.000823398 0.000645837
298.642196596 12.849826511 4.092838892 0.000880200 0.000280355
298.886474311 14.954313900 6.133598650 0.001024355 0.000420145
299.197373221 11.980760499 5.744486179 0.000820670 0.000393491
299.330615612 11.270473585 8.463046984 0.000772016 0.000579710
299.663721587 11.140400902 6.409872219 0.000763106 0.000439070
299.752549847 14.919824727 7.633366683 0.001021992 0.000522878
299.841378107 12.314207216 6.157044268 0.000843510 0.000421751
299.907999302 12.299598723 6.487228505 0.000842510 0.000444368
299.974620497 14.060490208 10.343492677 0.000963129 0.000708518
300.130069952 12.866654391 9.453831081 0.000881352 0.000647578
300.329933537 12.491883041 5.359141484 0.000855681 0.000367096
300.440968863 11.101524584 8.011415668 0.000760443 0.000548774
300.529797123 12.983919914 4.465082600 0.000889385 0.000305853
300.596418318 10.992841998 6.880399199 0.000752998 0.000471300
300.685246578 11.311097821 10.567075802 0.000774798 0.000723834
300.751867773 12.853114450 7.853863117 0.000880425 0.000537981
300.796281903 13.107479979 6.526420771 0.000897849 0.000447053
300.907317228 11.763593981 10.317087524 0.000805794 0.000706710
300.996145488 13.601676115 7.855244562 0.000931701 0.000538076
301.173802008 12.290808588 9.675523396 0.000841908 0.000662763
301.262630268 13.148170660 9.047983153 0.000900636 0.000619777
301.440286788 16.480219167 5.687827788 0.001128878 0.000389610
301.640150374 15.624528316 8.947159018 0.001070264 0.000612871
301.773392764 15.539077298 8.498746675 0.001064411 0.000582155
301.862221024 12.295248435 4.720281032 0.000842212 0.000323334
301.951049284 14.459219621 8.088772903 0.000990441 0.000554072
302.039877544 16.054619260 6.291431671 0.001099725 0.000430956
