306.89999	15396
306.91602	15469
306.93201	15310
306.94803	15289
306.96405	15372
306.98007	15735
306.99606	15659
307.01208	16013
307.02811	18717
307.0441	17543
307.06012	17059
307.07614	15614
307.09216	16782
307.10815	15447
307.12418	16725
307.1402	15418
307.15619	16756
307.17221	16425
307.18823	16211
307.20425	15351
307.22025	15777
307.23627	15432
307.25229	16157
307.26828	15315
307.2843	15572
307.30032	16120
307.31635	15732
307.33234	15326
307.34836	15717
307.36438	15982
307.3804	16650
307.39639	16522
307.41241	18649
307.42844	15558
307.44443	16283
307.46045	15998
307.47647	15638
307.49249	15683
307.50848	16517
307.52451	16866
307.54053	15944
307.55652	15435
307.57254	15711
307.58856	15454
307.60458	16082
307.62057	15490
307.6366	16173
307.65262	15400
307.66861	15531
307.68463	16124
307.70065	15244
307.71667	16114
307.73267	15247
307.74869	15329
307.76471	15345
307.7807	15384
307.79672	15327
307.81274	15308
307.82877	15372
307.84476	16367
307.86078	15700
307.8768	16037
307.89279	15669
307.90881	15737
307.92484	15359
307.94086	15365
307.95685	15401
307.97287	15457
307.98889	15254
308.00488	15310
308.0209	15564
308.03693	15354
308.05295	15375
308.06894	15323
308.08496	15504
308.10098	15849
308.117	15778
308.133	15439
308.14902	15347
308.16504	15580
308.18103	15274
308.19705	15779
308.21307	15335
308.2291	15287
308.24509	15295
308.26111	15582
308.27713	15387
308.29312	15341
308.30914	15482
308.32516	15618
308.34119	15498
308.35718	15553
308.3732	16503
308.38922	15637
308.40521	15355
308.42123	15415
308.43726	15339
308.45328	15708
308.46927	15823
308.48529	16224
308.50131	16406
308.5173	15576
308.53333	15453
308.54935	15310
308.56537	15308
308.58136	15366
308.59738	15347
308.6134	15671
308.62939	15381
308.64542	16511
308.66144	18698
308.67746	16451
308.69345	15458
308.70947	15495
308.72549	15352
308.74149	15345
308.75751	15485
308.77353	16065
308.78955	17124
308.80554	18207
308.82156	18127
308.83759	16805
308.85361	15439
308.8696	15307
308.88562	15269
308.90164	15296
308.91763	15331
308.93365	15515
308.94968	16292
308.9657	17009
308.98169	18358
308.99771	17792
309.01373	15970
309.02972	15495
309.04575	15488
309.06177	15499
309.07779	15406
309.09378	15551
309.1098	15371
309.12582	15433
309.14182	16859
309.15784	16564
309.17386	17066
309.18988	16031
309.20587	15566
309.22189	15420
309.23792	15297
309.25391	15380
309.26993	15526
309.28595	16140
309.30197	16401
309.31796	15871
309.33398	15616
309.35001	15653
309.366	16380
309.38202	16946
309.39804	17673
309.41406	16482
309.43005	15447
309.44608	15289
309.4621	15436
309.47809	15336
309.49411	15514
309.51013	15355
309.52615	15483
309.54214	15429
309.55817	15337
309.57419	15565
309.59021	15918
309.6062	17760
309.62222	18910
309.63824	19962
309.65424	16885
309.67026	17351
309.68628	15600
309.7023	16453
309.71829	16633
309.73431	15541
309.75034	15780
309.76633	18363
309.78235	16660
309.79837	18851
309.81439	16177
309.83038	15303
309.84641	15430
309.86243	15425
309.87842	16045
309.89444	16645
309.91046	20221
309.92648	18462
309.94247	19520
309.9585	15824
309.97452	15454
309.99051	15315
310.00653	15648
310.02255	15375
310.03857	15631
310.05457	15304
310.07059	15324
310.08661	15813
310.1026	15701
310.11862	16607
310.13464	16644
310.15067	16333
310.16666	15547
310.18268	15812
310.1987	17088
310.21469	15581
310.23071	15487
310.24673	15344
310.26276	15881
310.27875	15638
310.29477	16005
310.31079	16927
310.32681	16777
310.3428	16012
310.35883	15944
310.37485	15483
310.39084	15453
310.40686	15347
310.42288	15954
310.4389	15479
310.4549	15466
310.47092	15343
310.48694	15409
310.50293	16234
310.51895	17374
310.53497	16747
310.55099	15341
310.56699	15462
310.58301	15581
310.59903	15920
310.61502	16720
310.63104	16399
310.64706	15527
310.66309	15302
310.67908	15325
310.6951	15416
310.71112	15435
310.72711	15400
310.74313	15594
310.75916	15372
310.77518	16615
310.79117	16099
310.80719	15244
310.82321	15365
310.8392	16426
310.85522	15595
310.87125	16387
310.88727	16489
310.90326	15877
310.91928	15576
310.9353	15308
310.95129	15773
310.96732	15903
310.98334	16095
310.99936	16415
311.01535	15694
311.03137	15316
311.04739	15425
311.06342	15277
311.07941	15498
311.09543	15250
311.11145	15219
311.12744	15371
311.14346	15460
311.15948	15423
311.17551	15655
311.1915	15852
311.20752	16723
311.22354	17922
311.23953	19113
311.25555	19369
311.27158	17884
311.2876	15805
311.30359	17751
311.31961	17634
311.33563	15805
311.35162	15360
311.36765	15716
311.38367	15739
311.39969	16768
311.41568	16807
311.4317	15859
311.44772	15942
311.46371	15413
311.47974	15330
311.49576	15503
311.51178	15448
311.52777	15394
311.54379	15588
311.55981	16018
311.57581	15647
311.59183	15854
311.60785	15417
311.62387	15598
311.63986	15792
311.65588	15531
311.67191	15424
311.6879	15828
311.70392	15689
311.71994	15288
311.73596	15442
311.75195	15648
311.76797	15527
311.784	15743
311.79999	15368
311.81601	15849
311.83203	16205
311.84805	16056
311.86404	18994
311.88007	18833
311.89609	17150
311.91211	15477
311.9281	15749
311.94412	15909
311.96014	15656
311.97614	16588
311.99216	18052
312.00818	15460
312.0242	15638
312.04019	15451
312.05621	15581
312.07224	15365
312.08823	15704
312.10425	15402
312.12027	16002
312.13629	15887
312.15228	15984
312.1683	15501
312.18433	15391
312.20032	15415
312.21634	15324
312.23236	15695
312.24838	15548
312.26437	15506
312.2804	16030
312.29642	17211
312.31241	15408
312.32843	15609
312.34445	16109
312.36047	17330
312.37646	16080
312.39249	16411
312.40851	15887
312.4245	15600
312.44052	16221
312.45654	16787
312.47256	15400
312.48856	15386
312.50458	15315
312.5206	15383
312.53659	15534
312.55261	15587
312.56863	15456
312.58466	15700
312.60065	16045
312.61667	15599
312.63269	16163
312.64871	15706
312.6647	15435
312.68073	15654
312.69675	15361
312.71274	15742
312.72876	15594
312.74478	15310
312.7608	15372
312.77679	15879
312.79282	15809
312.80884	15399
312.82483	15752
312.84085	15607
312.85687	16238
312.87289	15573
312.88889	17305
312.90491	19640
312.92093	15969
312.93692	16631
312.95294	16059
312.96896	15797
312.98499	15642
313.00098	15710
313.017	15613
313.03302	16647
313.04901	18253
313.06503	18356
313.08105	15829
313.09708	15506
313.11307	15625
313.12909	16034
313.14511	15880
313.1611	15638
313.17712	16084
313.19315	15820
313.20917	16071
313.22516	15461
313.24118	15716
313.2572	15725
313.27319	15591
313.28922	15690
313.30524	15960
313.32126	16005
313.33725	15915
313.35327	15917
313.36929	15832
313.38531	15436
313.40131	15926
313.41733	15836
313.43335	16756
313.44934	17298
313.46536	15868
313.48138	17405
313.49741	15396
313.5134	15569
313.52942	15601
313.54544	15373
313.56143	15529
313.57745	15461
313.59348	15564
313.6095	15689
313.62549	15574
313.64151	15729
313.65753	16579
313.67352	15804
313.68954	16589
313.70557	17177
313.72159	16272
313.73758	15635
313.7536	15703
313.76962	15882
313.78561	15659
313.80164	15674
313.81766	15729
313.83368	15497
313.84967	15690
313.86569	15874
313.88171	15792
313.89771	15696
313.91373	15805
313.92975	15625
313.94577	15519
313.96176	15586
313.97778	15825
313.9938	15746
314.0098	15594
314.02582	16058
314.04184	15282
314.05786	16386
314.07385	15776
314.08987	16452
314.1059	15996
314.12192	16528
314.13791	15260
314.15393	15299
314.16995	15278
