# X_OFFSET: -0.969
509.01022	45.039967
509.02106	55.7925
509.03189	59.488384
509.04276	61.777641
509.05359	60.431767
509.06445	58.68507
509.07529	70.896851
509.08612	71.921959
509.09698	59.482056
509.10782	52.503239
509.11868	56.535088
509.12952	71.124466
509.14035	66.266998
509.15121	60.871151
509.16205	55.385201
509.17288	48.62793
509.18375	48.239174
509.19458	49.025005
509.20544	47.380638
509.21628	51.911213
509.22711	55.21524
509.23798	51.754696
509.24881	49.303608
509.25967	51.245171
509.27051	54.073154
509.28134	56.901299
509.29221	50.632038
509.30304	47.449654
509.3139	47
509.32474	49.940166
509.33557	76.075043
509.34644	102.26841
509.35727	92.983116
509.3681	65.852074
509.37897	40.446167
509.3898	26.173038
509.40067	28.333677
509.4115	30.105347
509.42233	35.846981
509.4332	51.496452
509.44403	81.669159
509.4549	96.093971
509.46573	97.978027
509.47656	79.353844
509.48743	66.625397
509.49826	44.559216
509.50912	29.355896
509.51996	30.933773
509.53079	30.406923
509.54166	36.682106
509.55249	39.865627
509.56332	33.713707
509.57419	34.4604
509.58502	38.357689
509.59589	31.693108
509.60672	32.996437
509.61755	38.807278
509.62842	38.962711
509.63925	45.240578
509.65012	49.168686
509.66095	97.346313
509.67178	146.3632
509.68265	156.12096
509.69348	113.09505
509.70435	72.341248
509.71518	43.479347
509.72601	41.294449
509.73688	59.34071
509.74771	90.179428
509.75854	115.45828
509.76941	111.64887
509.78024	79.295677
509.79111	50.293373
509.80194	47.450054
509.81277	35.09325
509.82364	30.502634
509.83447	27.693262
509.84534	36.903843
509.85617	29.345537
509.867	29.902357
509.87787	39.298061
509.8887	31.519571
509.89957	42.968887
509.9104	54.78569
509.92123	82.292435
509.9321	108.92908
509.94293	128.26442
509.95377	136.17131
509.96463	122.37393
509.97546	92.195488
509.98633	61.884026
509.99716	46.527191
510.008	45.724373
510.01886	47.138741
510.02969	33.861496
510.04056	31.927891
510.05139	27.203306
510.06223	38.761875
510.07309	31.500715
510.08392	27.614708
510.09479	38.103996
510.10562	49.539787
510.11646	76.332359
510.12732	102.09123
510.13815	98.497391
510.14902	63.69445
510.15985	36.588718
510.17068	37.069347
510.18155	42.016178
510.19238	56.403599
510.20322	86.102348
510.21408	116
510.22491	113.11205
510.23578	79.825249
510.24661	42.968479
510.25745	28.193106
510.26831	39.984428
510.27914	58.21595
510.29001	89.287361
510.30084	97.296204
510.31168	81.424866
510.32254	51.611221
510.33337	35.918522
510.34424	39.8713
510.35507	48.026093
510.36591	51.24305
510.37677	50
510.3876	55.138844
510.39844	69.648628
510.4093	74.615402
510.42014	88.326767
510.431	91.451683
510.44183	99.014664
510.45267	107.51664
510.46353	90.113091
510.47437	89.679588
510.48523	67.175331
510.49606	46.344143
510.5069	34.882072
510.51776	39.529507
510.52859	41.131908
510.53946	42.641197
510.55029	61.864952
510.56113	93.212257
510.57199	106.23084
510.58282	86.469299
510.59366	57.401463
510.60452	33.191235
510.61536	26.593071
510.62622	30.187372
510.63705	32.579254
510.64789	45.841629
510.65875	60.013943
510.66959	75.108429
510.68045	90.271454
510.69128	95.331467
510.70212	77.878876
510.71298	60.938816
510.72382	44.883976
510.73468	49.304924
510.74551	64.155228
510.75635	82.436874
510.76721	95.775055
510.77805	87.947937
510.78888	86.718178
510.79974	105.48064
510.81058	92.810211
510.82144	81.798584
510.83228	68.716652
510.84311	66.589958
510.85397	79.865646
510.86481	69.687294
510.87567	64.573959
510.88651	97.315895
510.89734	128.19818
510.9082	118.24965
510.91904	89.017174
510.9299	54.301121
510.94073	45.71344
510.95157	47.404831
510.96243	45.467972
510.97327	53.9245
510.9841	71.201057
510.99496	86.686867
511.0058	95.695793
511.01666	84.211388
511.0275	51.994343
511.03833	36.741173
511.04919	43.375999
511.06003	50.078545
511.07089	69.02594
511.08173	60.107635
511.09256	58.150745
511.10342	90.691414
511.11426	122.90504
511.12512	149.08031
511.13596	155.71382
511.14679	139.59877
511.15765	132.2468
511.16849	126.1777
511.17935	104.26387
511.19019	71.320274
511.20102	43.313885
511.21188	38.000286
511.22272	36.529015
511.23355	45.798645
511.24442	37.069355
511.25525	44.836689
511.26611	54.251537
511.27695	61.858387
511.28778	88.023308
511.29865	88.241127
511.30948	79.703384
511.32034	46.109985
511.33118	32.635395
511.34201	28.28937
511.35287	31.395166
511.36371	36.882813
511.37457	37.423038
511.38541	31.717106
511.39624	32.965405
511.4071	41
511.41794	44.908115
511.42877	62.045185
511.43964	100.13215
511.45047	152.66541
511.46133	167.0056
511.47217	142.4005
511.483	98.226906
511.49387	106.77656
511.5047	128.29018
511.51556	129.12411
511.5264	112.47787
511.53723	105.89468
511.5481	81.750313
511.55893	52.69672
511.56979	43.626999
511.58063	55.544453
511.59146	81.933159
511.60233	102.7767
511.61316	99.014259
511.62399	67.716095
511.63486	35.343323
511.64569	34.835686
511.65656	35.394207
511.66739	31.99851
511.67822	40.340469
511.68909	36.246387
511.69992	39.161762
511.71078	43.913769
511.72162	43.064701
511.73245	68.685196
511.74332	133.85805
511.75415	187.77728
511.76501	187.9144
511.77585	137.81937
511.78668	88.145958
511.79755	78.51622
511.80838	110.13035
511.81921	151.2836
511.83008	166.43419
511.84091	138.17928
511.85178	84.208771
511.86261	48.90089
511.87344	46.267712
511.88431	53.810932
511.89514	55.138939
511.90601	45.422375
511.91684	48.708954
511.92767	44.050728
511.93854	49.767994
511.94937	57.292419
511.96024	68.369034
511.97107	58.564003
511.9819	49.85944
511.99277	45.840847
512.0036	40.975857
512.01447	41.497009
512.02527	52.800236
512.03613	83.175148
512.047	128.93376
512.05786	167.67755
512.06866	188.35815
512.07953	187.96205
512.09039	178.65558
512.1012	192.79921
512.11206	162.03314
512.12292	121.33955
512.13373	71.903404
512.14459	33.050331
512.15546	34.007248
512.16626	46.409538
512.17712	46.093651
512.18799	64.9459
512.19885	58.254288
512.20966	44.503029
512.22052	41
512.23138	46.37402
512.24219	48.37627
512.25305	52.616322
512.26392	70.826714
512.27472	84.964653
512.28558	85.129364
512.29645	73.146759
512.30731	57.364456
512.31812	72.301941
512.32898	110.68824
512.33984	138.41736
512.35065	138.47318
512.36151	103.66908
512.37238	67.470703
512.38318	59.862713
512.39404	118.13565
512.40491	215.66557
512.41571	224
512.42657	164.55281
512.43744	71.654831
512.4483	39.440033
512.45911	30.503838
512.46997	29.28134
512.48083	30.000002
512.49164	43.161255
512.5025	72.046425
512.51337	93.652969
512.52417	90.996788
512.53503	78.808067
512.5459	83.882759
512.5567	111.17719
512.56757	136.62698
512.57843	142.77486
512.58929	108.80548
512.6001	71.990143
512.61096	41.567093
512.62183	53.935951
512.63263	48.30513
512.64349	65.185059
512.65436	108.27084
512.66516	145.16022
512.67603	151.22952
512.68689	127.17652
512.69775	97.051422
512.70856	99.621849
