# X Averaged_Y Std_Dev_Y Normalized_Averaged_Y Normalized_Std_Dev_Y
99.000000000 0.181708217 2.239463051 0.000012336 0.000152029
99.010848999 0.347077767 2.181758745 0.000023562 0.000148112
99.021690369 0.106847837 2.752580027 0.000007254 0.000186863
99.032539368 -0.429000590 1.686712036 -0.000029123 0.000114505
99.043380737 -0.528110727 1.886278306 -0.000035852 0.000128053
99.054229736 -0.623378026 3.651415592 -0.000042319 0.000247882
99.065078735 -2.050381648 2.349006684 -0.000139193 0.000159466
99.075920105 -3.006976763 3.101093733 -0.000204133 0.000210523
99.086769104 -2.493958564 3.885463261 -0.000169306 0.000263771
99.097610474 -1.789483559 3.203598555 -0.000121482 0.000217481
99.108459473 -1.782638411 3.075877549 -0.000121017 0.000208811
99.119308472 -1.363857601 2.964740069 -0.000092588 0.000201266
99.130149841 -1.057334685 2.599196468 -0.000071779 0.000176450
99.140998840 -0.942427123 3.136157835 -0.000063978 0.000212903
99.151840210 -1.728494729 2.999809614 -0.000117342 0.000203647
99.162689209 -0.680364160 2.812681804 -0.000046188 0.000190943
99.173538208 -0.666086225 4.541212546 -0.000045218 0.000308287
99.184379578 -2.813706739 4.568569554 -0.000191013 0.000310144
99.195228577 -2.580507516 2.737697290 -0.000175182 0.000185853
99.206069946 -2.205910707 3.377356088 -0.000149752 0.000229277
99.216918945 -0.863125374 3.992107487 -0.000058595 0.000271010
99.227767944 -0.029619903 2.632860669 -0.000002011 0.000178736
99.238609314 0.164766940 3.422989309 0.000011185 0.000232375
99.249458313 0.216163074 3.142030539 0.000014675 0.000213302
99.260299683 -1.236041591 3.109268962 -0.000083911 0.000211078
99.271148682 -2.119405728 3.786339349 -0.000143879 0.000257042
99.281997681 -1.213876087 4.469429756 -0.000082406 0.000303414
99.292839050 -1.027425091 2.740157911 -0.000069748 0.000186020
99.303688049 -1.341240001 2.143199232 -0.000091052 0.000145494
99.314529419 -2.239603494 4.709919923 -0.000152039 0.000319740
99.325378418 -1.940796414 2.252654259 -0.000131754 0.000152925
99.336227417 -1.203256946 3.719944849 -0.000081685 0.000252534
99.347068787 -0.298415009 5.433997808 -0.000020258 0.000368895
99.357917786 -1.127666813 3.160866704 -0.000076553 0.000214580
99.368759155 -1.468341115 3.055614627 -0.000099681 0.000207435
99.379608154 -0.970777350 3.661445057 -0.000065903 0.000248563
99.390457153 -1.579246315 3.677479632 -0.000107210 0.000249651
99.401298523 -1.529087543 2.982343878 -0.000103804 0.000202461
99.412147522 -1.736133207 2.003418218 -0.000117860 0.000136005
99.422988892 -1.250270075 2.076756852 -0.000084877 0.000140984
99.433837891 -1.550453803 3.869736461 -0.000105255 0.000262703
99.444686890 -2.733306524 4.986969662 -0.000185555 0.000338548
99.455528259 -1.886403490 3.603059009 -0.000128061 0.000244599
99.466377258 -0.260997405 3.494918680 -0.000017718 0.000237258
99.477218628 -0.105390950 3.193396384 -0.000007155 0.000216789
99.488067627 0.835179883 3.627434682 0.000056697 0.000246254
99.498916626 0.449782309 4.858151425 0.000030534 0.000329803
99.509757996 -2.932927917 3.611679530 -0.000199106 0.000245184
99.520606995 -2.067424826 3.830067242 -0.000140350 0.000260010
99.531448364 0.238708126 3.689501151 0.000016205 0.000250467
99.542297363 3.344846498 2.692776403 0.000227070 0.000182803
99.553146362 2.446312610 2.369633735 0.000166072 0.000160866
99.563987732 0.731173578 2.861204346 0.000049637 0.000194237
99.574836731 -0.375189266 3.167476699 -0.000025470 0.000215029
99.585678101 -0.080525163 2.577508902 -0.000005467 0.000174978
99.596527100 -0.110243117 2.592086781 -0.000007484 0.000175968
99.607376099 -3.234112548 3.944558831 -0.000219553 0.000267782
99.618217468 -4.086776394 4.226718402 -0.000277437 0.000286937
99.629066467 -3.098558795 5.212076228 -0.000210350 0.000353830
99.639907837 -1.243333682 3.415334098 -0.000084406 0.000231855
99.650756836 -1.862295802 3.858862742 -0.000126425 0.000261965
99.661605835 -2.489736785 3.127526523 -0.000169020 0.000212317
99.672447205 -1.771112105 3.697960173 -0.000120235 0.000251042
99.683296204 -0.960945625 2.549153677 -0.000065235 0.000173053
99.694137573 0.021096063 3.193574578 0.000001432 0.000216801
99.704986572 -0.111623619 5.426460353 -0.000007578 0.000368384
99.715835571 0.294485847 4.286097476 0.000019992 0.000290968
99.726676941 0.437252589 3.636143373 0.000029684 0.000246845
99.737525940 0.226494453 5.104694389 0.000015376 0.000346540
99.748374939 -1.049035649 4.333454098 -0.000071215 0.000294183
99.759216309 -1.433998434 5.028430401 -0.000097349 0.000341363
99.770065308 0.311710926 3.072903594 0.000021161 0.000208609
99.780906677 -0.850989741 3.543099914 -0.000057771 0.000240529
99.791755676 -1.960690784 3.881601480 -0.000133105 0.000263509
99.802604675 -2.559966417 3.484099897 -0.000173787 0.000236524
99.813446045 -1.546600471 2.251802270 -0.000104993 0.000152867
99.824295044 0.286267344 2.953799492 0.000019434 0.000200523
99.835136414 0.304385934 5.470507126 0.000020664 0.000371374
99.845985413 -0.959856748 2.885764482 -0.000065161 0.000195905
99.856834412 -2.054964112 3.253521753 -0.000139504 0.000220870
99.867675781 -0.565951270 2.327908604 -0.000038420 0.000158034
99.878524780 0.488837552 2.235828436 0.000033185 0.000151783
99.889366150 0.118561226 3.555800349 0.000008049 0.000241391
99.900215149 -2.395568515 3.733179211 -0.000162627 0.000253433
99.911064148 -2.526425295 2.796748803 -0.000171510 0.000189862
99.921905518 -2.401498621 2.957278265 -0.000163029 0.000200759
99.932754517 -2.058004442 2.939651168 -0.000139711 0.000199563
99.943595886 0.068977897 2.319621836 0.000004683 0.000157471
99.954444885 1.541110923 4.155637442 0.000104621 0.000282112
99.965293884 -0.430013162 5.675376904 -0.000029192 0.000385282
99.976135254 -0.977397650 3.554769557 -0.000066352 0.000241321
99.986984253 -0.963883499 3.290255465 -0.000065435 0.000223364
99.997825623 -1.561287075 3.390350603 -0.000105990 0.000230159
100.008674622 -1.432286181 2.419285815 -0.000097233 0.000164237
100.019523621 -1.583955245 1.945594648 -0.000107529 0.000132080
100.030364990 -3.082773722 2.405220663 -0.000209279 0.000163282
100.041213989 -1.774894727 2.365502364 -0.000120491 0.000160586
100.052055359 -0.663971952 2.377463874 -0.000045075 0.000161398
100.062904358 -1.269529277 3.550348461 -0.000086184 0.000241021
100.073753357 -2.391607796 4.387689440 -0.000162358 0.000297865
100.084594727 -2.775682057 3.654082379 -0.000188431 0.000248063
