# X Averaged_Y Std_Dev_Y Normalized_Averaged_Y Normalized_Std_Dev_Y
247.842648668 402.030846437 138.092922464 0.020156938 0.006923674
302.849548721 15.530073048 7.653017742 0.000778644 0.000383705
305.647638913 15.161583461 2.903954966 0.000760168 0.000145598
306.291643799 16.936582622 1.371342401 0.000849163 0.000068756
308.134830195 17.765555876 3.252278147 0.000890726 0.000163062
308.712213886 19.597822305 5.036886215 0.000982591 0.000252538
308.912077471 16.068494162 5.781944170 0.000805639 0.000289894
309.222976381 16.689104325 2.210776112 0.000836755 0.000110843
309.400632901 15.368009537 2.442233461 0.000770518 0.000122448
309.556082356 15.965365163 4.168183063 0.000800468 0.000208983
309.889188332 15.029587442 1.594728676 0.000753550 0.000079956
310.200087242 19.288769697 4.935206612 0.000967096 0.000247440
310.422157892 20.939763563 4.993101386 0.001049873 0.000250343
310.866299193 19.481230875 2.806254008 0.000976746 0.000140699
311.310440493 16.584028212 6.521054908 0.000831487 0.000326951
311.377061688 16.832201069 7.167459945 0.000843929 0.000359361
311.621339403 16.026171604 4.028739501 0.000803517 0.000201992
311.710167663 15.252721857 2.860047250 0.000764738 0.000143396
311.910031249 17.258174617 6.808140770 0.000865287 0.000341345
312.154308964 19.683177101 1.586532847 0.000986871 0.000079545
312.220930159 18.056050493 6.330078041 0.000905290 0.000317376
312.443000809 16.531654683 5.149844364 0.000828861 0.000258202
312.731692654 19.175044022 2.851029320 0.000961394 0.000142944
312.887142109 17.075782920 5.083256564 0.000856142 0.000254863
312.998177434 17.145984347 8.229037477 0.000859662 0.000412586
313.087005695 16.470907904 4.786086682 0.000825815 0.000239964
313.175833955 16.542785781 3.341577007 0.000829419 0.000167539
313.286869280 17.653143864 4.572480606 0.000885090 0.000229254
313.397904605 15.366991308 3.761636154 0.000770467 0.000188600
313.531146995 18.021638952 2.684087090 0.000903565 0.000134574
314.041909490 18.317271551 1.500591286 0.000918387 0.000075236
314.330601336 85.715188178 33.406600836 0.004297570 0.001674933
314.619293181 17.610477128 4.438674075 0.000882950 0.000222545
314.752535571 18.808361378 6.011594125 0.000943010 0.000301408
314.863570896 16.320901027 2.378849698 0.000818294 0.000119270
314.952399156 15.606495649 7.925943406 0.000782475 0.000397389
315.085641546 16.674915323 0.549537777 0.000836043 0.000027553
315.174469806 16.013098866 4.541682423 0.000802861 0.000227710
315.463161652 17.577386539 8.250554395 0.000881291 0.000413665
315.574196977 20.438614816 3.512511446 0.001024747 0.000176110
315.663025237 22.973256178 7.059453024 0.001151828 0.000353945
315.729646432 23.910356407 2.681806384 0.001198812 0.000134460
315.840681757 20.392193050 9.665975713 0.001022419 0.000484631
315.907302952 17.680185073 5.015158530 0.000886445 0.000251449
316.062752407 23.053138308 3.376055596 0.001155833 0.000169268
316.262615992 15.023139610 4.019279924 0.000753227 0.000201518
316.351444252 18.473428857 8.555062975 0.000926217 0.000428932
316.440272512 16.930140011 3.680056222 0.000848840 0.000184510
316.506893707 16.702052102 3.451225255 0.000837404 0.000173037
316.617929033 19.910593980 4.182387271 0.000998273 0.000209696
316.728964358 17.945648299 2.757225975 0.000899755 0.000138241
316.795585553 15.769397540 3.785354140 0.000790643 0.000189789
316.884413813 19.461446327 5.718530956 0.000975754 0.000286714
317.039863268 20.705122016 4.831173500 0.001038109 0.000242224
317.150898593 21.316832706 7.105133351 0.001068779 0.000356236
317.239726853 16.458106827 2.057929736 0.000825173 0.000103180
317.372969243 17.215315429 5.539520048 0.000863138 0.000277739
