# X Averaged_Y Std_Dev_Y Normalized_Averaged_Y Normalized_Std_Dev_Y
119.120282981 8.510266719 4.203539843 0.000764703 0.000377716
181.211236775 9.034507225 6.671211593 0.000811810 0.000599452
231.465824913 10.069182560 7.097702145 0.000904782 0.000637775
231.621274368 9.680632032 4.406792128 0.000869868 0.000395979
231.932173279 9.158966389 4.794617776 0.000822993 0.000430828
232.087622734 9.247800209 7.132954565 0.000830975 0.000640943
232.243072189 13.099939010 5.703412435 0.001177115 0.000512489
232.531764034 8.854243678 4.307770285 0.000795612 0.000387081
232.909284139 10.435087489 7.186508203 0.000937661 0.000645755
233.086940660 10.874136305 9.232710618 0.000977112 0.000829619
233.131354790 11.992329376 8.407139284 0.001077589 0.000755437
233.220183050 12.029249809 9.729531210 0.001080907 0.000874262
233.331218375 12.276175720 9.121858172 0.001103095 0.000819659
233.397839570 11.957998429 10.744591767 0.001074504 0.000965472
233.486667830 13.305961323 8.502472344 0.001195628 0.000764003
233.619910220 12.328157624 5.460898913 0.001107766 0.000490698
233.819773805 10.870305351 7.109997981 0.000976768 0.000638880
247.255048142 9.219840939 1.716516321 0.000828463 0.000154240
248.276573133 8.816621612 7.456671315 0.000792231 0.000670031
248.387608458 9.842735860 5.762486952 0.000884434 0.000517797
248.609679108 9.804711552 5.921716580 0.000881018 0.000532105
248.831749758 14.915254279 9.707053000 0.001340233 0.000872242
248.898370953 15.599933259 13.646150306 0.001401756 0.001226196
248.964992148 21.181583887 18.942170179 0.001903304 0.001702078
249.164855733 4230.969981533 3845.286998115 0.380180354 0.345524213
249.409133449 14.292956141 16.476340146 0.001284316 0.001480507
249.475754644 16.307971508 15.437094942 0.001465378 0.001387124
249.542375839 12.372769291 8.922546714 0.001111774 0.000801749
250.119759529 8.785760705 2.574397986 0.000789458 0.000231327
252.495915486 10.182330287 2.034039612 0.000914949 0.000182772
260.734736608 9.540028533 4.627817454 0.000857234 0.000415840
