# X Averaged_Y Std_Dev_Y Normalized_Averaged_Y Normalized_Std_Dev_Y
98.706000000 -0.411550328 2.006697311 -0.000036980 0.000180315
98.728207065 1.295729194 2.310706319 0.000116430 0.000207632
98.750414130 3.310352760 6.577046573 0.000297457 0.000590991
98.772621195 3.846911647 2.256087565 0.000345670 0.000202724
98.794828260 2.792807078 3.674087041 0.000250952 0.000330141
98.817035325 -0.787474969 4.505203739 -0.000070760 0.000404822
98.839242390 -0.390291826 1.164181751 -0.000035070 0.000104609
98.861449455 0.408864348 2.459491421 0.000036739 0.000221001
98.883656520 0.632657156 0.605317994 0.000056848 0.000054392
98.905863585 -0.697035367 1.109839371 -0.000062633 0.000099726
98.928070650 -0.823801132 3.318711771 -0.000074024 0.000298208
98.950277715 1.413971921 7.488492216 0.000127055 0.000672890
98.972484780 1.861173451 5.504955507 0.000167239 0.000494656
98.994691845 1.637483932 1.962104772 0.000147139 0.000176308
99.016898910 0.742173433 3.876281837 0.000066689 0.000348309
99.039105975 -1.375928888 2.697705677 -0.000123636 0.000242407
99.061313040 -2.576352950 1.178677520 -0.000231502 0.000105912
99.083520105 -2.352911844 1.395992428 -0.000211425 0.000125439
99.105727170 0.374085445 2.713773939 0.000033614 0.000243850
99.127934235 0.508617486 3.121905121 0.000045703 0.000280524
99.150141300 -2.849162168 3.612434161 -0.000256016 0.000324601
99.172348365 -2.790928384 2.647622669 -0.000250783 0.000237906
99.194555430 -1.735697056 2.619107456 -0.000155964 0.000235344
99.216762495 0.278053471 4.494234374 0.000024985 0.000403836
99.238969560 0.547224348 1.332135958 0.000049172 0.000119701
99.261176625 0.444681172 2.002014635 0.000039958 0.000179894
99.283383690 -0.002860631 7.479151554 -0.000000257 0.000672051
99.305590756 0.441872247 1.855479041 0.000039705 0.000166727
99.327797821 -0.019574735 1.543326252 -0.000001759 0.000138678
99.350004886 -1.304316331 0.557264499 -0.000117201 0.000050074
99.372211951 0.486141822 3.458332580 0.000043683 0.000310754
99.394419016 -0.092978799 2.696811865 -0.000008355 0.000242326
99.416626081 -2.607805526 6.484118522 -0.000234328 0.000582641
