# X Averaged_Y Std_Dev_Y Normalized_Averaged_Y Normalized_Std_Dev_Y
98.730000000 -0.213346591 3.745560214 -0.000010697 0.000187794
98.752207065 0.470582818 5.712581149 0.000023594 0.000286416
98.774414130 0.694113444 7.701075180 0.000034801 0.000386115
98.796621195 -1.298172547 1.970063138 -0.000065088 0.000098775
98.818828260 -2.406724569 2.039861854 -0.000120668 0.000102274
98.841035325 -0.840474086 1.710453388 -0.000042140 0.000085758
98.863242390 2.810898560 2.578488836 0.000140932 0.000129280
98.885449455 4.280929561 2.988967787 0.000214636 0.000149860
98.907656520 1.148141235 4.591269223 0.000057565 0.000230196
98.929863585 2.093010719 1.061280837 0.000104939 0.000053210
98.952070650 3.236383080 4.189845669 0.000162265 0.000210070
98.974277715 3.683937729 3.283937860 0.000184704 0.000164649
98.996484780 2.539799271 1.556461606 0.000127340 0.000078038
99.018691845 0.927833623 0.941032283 0.000046520 0.000047181
99.040898910 -1.086614972 3.078214850 -0.000054480 0.000154335
99.063105975 -0.654907353 3.010623372 -0.000032836 0.000150946
99.085313040 -0.832369106 3.704850165 -0.000041733 0.000185753
99.107520105 -2.175231625 5.915172358 -0.000109061 0.000296574
99.129727170 1.697037572 3.913089625 0.000085086 0.000196194
99.151934235 2.877065313 3.448007137 0.000144250 0.000172875
99.174141300 0.191359815 2.134257192 0.000009594 0.000107007
99.196348365 4.336126657 2.623752768 0.000217404 0.000131549
99.218555430 3.511192889 4.443771024 0.000176043 0.000222801
99.240762495 -3.424480754 4.201190993 -0.000171696 0.000210638
99.262969560 -0.980238832 2.216453562 -0.000049147 0.000111128
99.285176625 -0.579006088 1.755668987 -0.000029030 0.000088025
99.307383690 -2.592629089 2.944788934 -0.000129989 0.000147645
99.329590756 0.524298924 1.198859147 0.000026287 0.000060108
99.351797821 1.271321394 0.835401510 0.000063741 0.000041885
99.374004886 -0.262226214 2.385364147 -0.000013147 0.000119597
99.396211951 -0.038486426 1.074363856 -0.000001930 0.000053866
99.418419016 -0.880991644 0.957538847 -0.000044171 0.000048009
99.440626081 -2.509365140 1.384693628 -0.000125814 0.000069425
99.462833146 -0.271307423 2.350204671 -0.000013603 0.000117834
99.485040211 0.116735446 0.940476334 0.000005853 0.000047153
99.507247276 -0.919098908 4.949865852 -0.000046082 0.000248175
99.529454341 -0.695219641 2.404668164 -0.000034857 0.000120565
99.551661406 0.041407363 3.616894435 0.000002076 0.000181343
99.573868471 0.860635327 2.370001384 0.000043150 0.000118827
99.596075536 -1.601374277 3.033080259 -0.000080289 0.000152072
99.618282601 -0.069605628 2.052081512 -0.000003490 0.000102887
99.640489666 3.402185785 2.494532757 0.000170578 0.000125070
99.662696731 0.268925782 3.886721097 0.000013483 0.000194872
99.684903796 0.171216599 2.574056435 0.000008584 0.000129057
99.707110861 2.247149286 2.538259374 0.000112667 0.000127263
99.729317926 6.276028578 2.708738142 0.000314666 0.000135810
99.751524991 6.589794974 1.673015150 0.000330398 0.000083881
99.773732056 4.497978628 0.743712787 0.000225519 0.000037288
99.795939121 0.692948901 2.074465332 0.000034743 0.000104009
99.818146186 -0.008099980 0.585918420 -0.000000406 0.000029377
99.840353251 0.964025340 2.214790830 0.000048334 0.000111045
99.862560316 2.306971192 2.580403413 0.000115666 0.000129376
99.884767381 3.802785519 1.865731155 0.000190663 0.000093544
99.906974446 4.200093858 2.069026616 0.000210583 0.000103736
99.929181511 -0.276165236 2.974120641 -0.000013846 0.000149116
99.951388576 -1.915014372 4.113337020 -0.000096015 0.000206234
99.973595641 -1.302083595 3.447253385 -0.000065284 0.000172838
99.995802706 3.174747316 2.027931048 0.000159175 0.000101676
100.018009771 0.660111368 2.058779673 0.000033097 0.000103223
100.040216836 -2.787588891 2.115277350 -0.000139764 0.000106055
100.062423901 -0.773669485 2.338853218 -0.000038790 0.000117265
100.084630966 -2.109838311 1.168211961 -0.000105783 0.000058572
100.106838031 -3.351471211 0.626734054 -0.000168035 0.000031423
100.129045096 -1.113593530 2.161022635 -0.000055833 0.000108349
100.151252161 -1.634998383 1.270654073 -0.000081975 0.000063708
100.173459226 -1.653409016 0.717113764 -0.000082898 0.000035954
100.195666291 1.704506827 3.225072470 0.000085460 0.000161698
100.217873356 3.110023883 2.144108198 0.000155930 0.000107501
100.240080421 3.393196582 0.660286756 0.000170127 0.000033105
100.262287486 2.274116831 3.678598747 0.000114019 0.000184437
100.284494551 0.424773012 1.722824198 0.000021297 0.000086379
100.306701616 -1.079257811 0.885309255 -0.000054112 0.000044387
100.328908681 -1.526963740 5.031210110 -0.000076559 0.000252254
100.351115746 -0.849804542 1.572193408 -0.000042607 0.000078826
100.373322811 0.279788457 2.536419794 0.000014028 0.000127170
100.395529876 1.847314166 4.434937599 0.000092620 0.000222358
100.417736941 0.719456283 1.251610446 0.000036072 0.000062753
100.439944006 -0.016959885 1.726355372 -0.000000850 0.000086556
100.462151071 0.654427918 3.024392877 0.000032812 0.000151636
100.484358137 -0.451439593 0.817483518 -0.000022634 0.000040987
100.506565202 -0.297295621 2.796463901 -0.000014906 0.000140209
100.528772267 2.165788243 4.347304919 0.000108588 0.000217964
100.550979332 0.374769719 1.480937191 0.000018790 0.000074251
100.573186397 -1.119041300 1.894003534 -0.000056106 0.000094961
100.595393462 -1.567211251 2.641374971 -0.000078577 0.000132433
100.617600527 -2.014928377 2.430807235 -0.000101024 0.000121875
100.639807592 -1.284841035 3.227819712 -0.000064419 0.000161836
100.662014657 0.953753724 3.800328704 0.000047819 0.000190540
100.684221722 -0.208683708 2.741487173 -0.000010463 0.000137452
100.706428787 0.201996038 0.861094840 0.000010128 0.000043173
100.728635852 2.664938921 6.512086853 0.000133614 0.000326502
100.750842917 1.645153933 2.604854624 0.000082484 0.000130602
100.773049982 1.608279329 2.107441023 0.000080636 0.000105662
100.795257047 2.727693467 8.267144200 0.000136761 0.000414496
100.817464112 2.065001789 4.754064715 0.000103535 0.000238358
100.839671177 0.486621218 1.323779497 0.000024398 0.000066371
100.861878242 -1.921083003 3.458973628 -0.000096319 0.000173425
100.884085307 -1.249675349 1.485266225 -0.000062656 0.000074468
100.906292372 -1.643774976 2.252957926 -0.000082415 0.000112958
100.928499437 -2.824895174 6.482063528 -0.000141634 0.000324996
100.950706502 -0.136887127 1.945057960 -0.000006863 0.000097521
100.972913567 2.672963895 3.396133985 0.000134016 0.000170275
100.995120632 5.202885994 0.626400494 0.000260861 0.000031406
101.017327697 2.068234128 1.086259420 0.000103697 0.000054463
101.039534762 1.248078086 0.203352385 0.000062576 0.000010196
101.061741827 1.817397017 2.207815949 0.000091120 0.000110695
101.083948892 -1.094005599 1.336226255 -0.000054851 0.000066995
101.106155957 -1.998745195 2.638438096 -0.000100213 0.000132285
101.128363022 -1.331783224 3.563248956 -0.000066773 0.000178653
101.150570087 1.131128099 4.575260535 0.000056712 0.000229393
101.172777152 3.593707968 4.897222059 0.000180181 0.000245536
101.194984217 4.997141167 4.971891453 0.000250546 0.000249280
101.217191282 -0.601368927 2.345365777 -0.000030151 0.000117591
101.239398347 -1.447804592 2.174059805 -0.000072590 0.000109003
101.261605412 0.308528090 4.263527985 0.000015469 0.000213764
101.283812477 1.876278690 2.540783003 0.000094072 0.000127389
101.306019542 0.909303309 1.558990417 0.000045590 0.000078164
101.328226607 -0.734205129 3.869038023 -0.000036811 0.000193985
101.350433672 0.385030610 2.817608899 0.000019305 0.000141269
101.372640737 -0.500490875 2.462498473 -0.000025094 0.000123464
101.394847802 -1.663676544 6.612606611 -0.000083413 0.000331541
101.417054867 -0.320550841 3.251712181 -0.000016072 0.000163034
101.439261932 0.545170273 1.524205718 0.000027334 0.000076420
101.461468997 0.516402108 1.464855423 0.000025891 0.000073445
101.483676062 -1.946894327 2.802849135 -0.000097613 0.000140529
101.505883127 -1.447612337 1.625499324 -0.000072580 0.000081499
101.528090192 0.175262365 1.707616295 0.000008787 0.000085616
101.550297257 1.966819718 3.605094179 0.000098612 0.000180751
101.572504322 1.042041028 4.695678408 0.000052246 0.000235431
101.594711387 -0.508168578 4.782344444 -0.000025478 0.000239776
101.616918452 -1.403735216 2.857158216 -0.000070380 0.000143252
101.639125518 -0.725046206 1.216804197 -0.000036352 0.000061008
101.661332583 0.263398167 1.023813428 0.000013206 0.000051332
101.683539648 0.935632625 3.215709360 0.000046911 0.000161229
101.705746713 0.706562788 5.026927707 0.000035425 0.000252039
101.727953778 0.117091027 4.751036823 0.000005871 0.000238206
101.750160843 -0.779003338 2.560096187 -0.000039058 0.000128358
101.772367908 -2.045307378 3.185917810 -0.000102547 0.000159735
101.794574973 -1.869214051 4.814762382 -0.000093718 0.000241402
101.816782038 1.266189335 2.063271216 0.000063484 0.000103448
101.838989103 -0.934626529 2.146255132 -0.000046860 0.000107608
101.861196168 -2.364229988 1.473106512 -0.000118537 0.000073858
101.883403233 -0.796845875 1.190557056 -0.000039952 0.000059692
101.905610298 -1.774684208 0.986729590 -0.000088979 0.000049472
101.927817363 0.082907975 2.035934237 0.000004157 0.000102077
101.950024428 7.022699505 1.970623621 0.000352103 0.000098803
101.972231493 2.705519577 1.101797330 0.000135649 0.000055242
101.994438558 -2.069512538 0.552044207 -0.000103761 0.000027678
102.016645623 -5.651380620 3.400859903 -0.000283348 0.000170512
102.038852688 -4.900961581 2.938488615 -0.000245723 0.000147329
102.061059753 -3.005297720 3.149640662 -0.000150679 0.000157916
102.083266818 -0.093376005 5.439110983 -0.000004682 0.000272705
102.105473883 1.124912122 3.204162738 0.000056401 0.000160650
102.127680948 0.710817193 3.655729193 0.000035639 0.000183290
102.149888013 -1.529026540 0.944489413 -0.000076662 0.000047355
102.172095078 -2.033561882 1.298782175 -0.000101958 0.000065118
102.194302143 -1.943668263 1.504879635 -0.000097451 0.000075451
102.216509208 -1.271874083 1.032964085 -0.000063769 0.000051791
102.238716273 -0.155423479 2.776483442 -0.000007793 0.000139207
102.260923338 -0.390045395 1.960527669 -0.000019556 0.000098297
102.283130403 -1.901509277 3.288576949 -0.000095337 0.000164882
102.305337468 0.113972049 1.314539141 0.000005714 0.000065908
102.327544533 1.657792641 1.734964682 0.000083118 0.000086987
102.349751598 2.671781066 2.735916704 0.000133957 0.000137173
102.371958663 1.104193801 3.629938208 0.000055362 0.000181997
102.394165728 -0.957227741 2.395762172 -0.000047993 0.000120118
102.416372793 -3.039925222 2.416428120 -0.000152415 0.000121154
102.438579858 0.543109696 3.205479653 0.000027230 0.000160716
102.460786923 1.165540807 2.743982796 0.000058438 0.000137577
102.482993988 -0.207953036 4.758538090 -0.000010426 0.000238583
102.505201053 0.463959967 5.642791548 0.000023262 0.000282917
102.527408118 -0.071058656 3.049443422 -0.000003563 0.000152892
102.549615183 -0.672119053 5.419182603 -0.000033699 0.000271706
102.571822248 4.704296829 3.054353093 0.000235863 0.000153139
102.594029313 5.757337281 3.418982197 0.000288660 0.000171420
102.616236378 3.616800726 0.520939808 0.000181338 0.000026119
102.638443443 -2.208151689 2.318550292 -0.000110712 0.000116247
102.660650508 -3.252640835 3.037826233 -0.000163080 0.000152310
102.682857573 -1.578654443 2.263636483 -0.000079150 0.000113494
102.705064638 0.661144094 1.850660594 0.000033148 0.000092788
102.727271703 1.700570292 2.139958933 0.000085263 0.000107293
102.749478768 1.413345671 0.559129502 0.000070862 0.000028034
102.771685833 -2.170226768 3.110109020 -0.000108810 0.000155934
102.793892898 0.777073416 3.156458625 0.000038961 0.000158258
102.816099964 4.614173342 1.484271222 0.000231344 0.000074418
102.838307029 0.806468976 1.741621932 0.000040435 0.000087321
102.860514094 0.216588253 5.465874113 0.000010859 0.000274047
102.882721159 -0.041034739 7.051744288 -0.000002057 0.000353559
102.904928224 -3.400765003 3.657952535 -0.000170507 0.000183402
102.927135289 -2.935822330 4.453737941 -0.000147196 0.000223301
102.949342354 -2.227207000 6.809548244 -0.000111667 0.000341416
102.971549419 -4.691011530 3.700819983 -0.000235197 0.000185551
102.993756484 -1.660654416 0.939294306 -0.000083262 0.000047094
103.015963549 1.483752742 1.025039046 0.000074392 0.000051393
103.038170614 0.587628380 1.919125958 0.000029462 0.000096221
103.060377679 -0.308412229 1.183347631 -0.000015463 0.000059330
103.082584744 -1.204773137 0.489780942 -0.000060405 0.000024557
103.104791809 -2.100298400 1.438308893 -0.000105304 0.000072114
103.126998874 1.750217140 1.420852505 0.000087752 0.000071238
103.149205939 2.793235720 1.437287558 0.000140047 0.000072062
103.171413004 -4.150500222 2.782789873 -0.000208097 0.000139523
103.193620069 -2.633700307 3.222171406 -0.000132048 0.000161553
103.215827134 -0.284507522 2.976974445 -0.000014265 0.000149259
103.238034199 0.611320892 3.760019073 0.000030650 0.000188519
103.260241264 1.120624918 0.787027766 0.000056186 0.000039460
103.282448329 2.158007516 1.095849868 0.000108198 0.000054943
103.304655394 4.173399773 1.543460853 0.000209245 0.000077386
103.326862459 1.216896917 2.115898797 0.000061013 0.000106086
103.349069524 0.142988429 3.221759943 0.000007169 0.000161532
103.371276589 2.829910198 4.594528352 0.000141885 0.000230359
103.393483654 -0.817244289 1.841267638 -0.000040975 0.000092317
103.415690719 -1.838913154 2.309913716 -0.000092199 0.000115814
103.437897784 1.521432495 1.297699868 0.000076281 0.000065064
103.460104849 0.473991215 1.099661946 0.000023765 0.000055135
103.482311914 0.035536180 0.877048224 0.000001782 0.000043973
103.504518979 0.707716708 2.402569044 0.000035483 0.000120459
103.526726044 -4.005961545 1.411284078 -0.000200850 0.000070759
103.548933109 -3.945251326 1.606186543 -0.000197806 0.000080531
103.571140174 1.654888690 3.336131912 0.000082972 0.000167266
103.593347239 2.396215490 2.011810864 0.000120141 0.000100868
103.615554304 1.505076609 2.995170886 0.000075461 0.000150171
103.637761369 -0.916324732 0.838049770 -0.000045942 0.000042018
103.659968434 0.651895105 1.975246897 0.000032685 0.000099035
103.682175499 0.462810690 1.072194074 0.000023204 0.000053757
103.704382564 -1.075656443 2.904515232 -0.000053931 0.000145626
103.726589629 4.299823810 4.414196438 0.000215584 0.000221318
103.748796694 5.016322831 3.445662332 0.000251507 0.000172758
103.771003759 2.026639835 3.150294191 0.000101611 0.000157949
103.793210824 1.354572758 3.883733726 0.000067915 0.000194722
103.815417889 1.195145462 3.113541781 0.000059922 0.000156106
103.837624954 1.400216874 1.881175947 0.000070204 0.000094318
103.859832019 1.400105478 2.475351063 0.000070198 0.000124109
103.882039084 -0.338759597 3.963634022 -0.000016985 0.000198728
103.904246149 -2.637952023 3.570497538 -0.000132261 0.000179017
103.926453214 0.049495976 2.482014503 0.000002482 0.000124443
