# X Averaged_Y Std_Dev_Y Normalized_Averaged_Y Normalized_Std_Dev_Y
231.665688498 16.293620700 13.820180502 0.000783133 0.000664250
231.798930888 20.256772720 20.546367678 0.000973617 0.000987536
231.909966214 18.474531193 18.050468322 0.000887956 0.000867574
232.087622734 24.867144646 19.894501654 0.001195209 0.000956205
232.132036864 22.333742507 21.257776998 0.001073444 0.001021729
232.265279254 23.436788073 18.461171960 0.001126460 0.000887314
232.376314579 18.023037375 17.744252641 0.000866255 0.000852856
232.442935774 16.222283226 12.648581924 0.000779704 0.000607939
232.776041749 15.984123146 16.002242518 0.000768257 0.000769128
232.887077074 24.307843552 22.832214874 0.001168327 0.001097402
233.042526530 28.763659258 22.850936382 0.001382490 0.001098302
233.197975985 31.317761978 27.905569579 0.001505250 0.001341247
233.309011310 33.940187537 33.869092070 0.001631293 0.001627876
233.375632505 37.701179437 34.496473892 0.001812061 0.001658031
233.486667830 30.651087207 28.800501421 0.001473207 0.001384261
233.553289025 31.898217800 31.273430047 0.001533149 0.001503119
233.686531415 25.974594494 27.236331180 0.001248437 0.001309081
233.753152610 23.367716840 19.349733980 0.001123141 0.000930021
248.409815523 16.205738836 12.233470438 0.000778909 0.000587987
248.609679108 19.635009090 16.148442028 0.000943733 0.000776155
249.164855733 9310.550236395 8619.626552947 0.447500178 0.414291778
249.631204099 20.824463991 19.958249452 0.001000902 0.000959269
249.742239424 17.753706156 17.023967736 0.000853310 0.000818236
249.986517139 16.893526545 9.481636790 0.000811967 0.000455723
250.075345399 16.138008384 16.198522427 0.000775654 0.000778562
294.067541202 16.494647372 5.772569216 0.000792795 0.000277451
295.089066193 16.046293050 5.393430897 0.000771245 0.000259229
295.799692274 17.652019300 0.396952891 0.000848423 0.000019079
296.110591184 20.648340033 2.940233689 0.000992437 0.000141319
296.310454769 17.304145591 4.298535678 0.000831703 0.000206604
296.532525419 18.578793308 3.324891357 0.000892967 0.000159807
296.754596069 19.323275334 4.288078870 0.000928750 0.000206101
296.865631394 17.918653608 3.081700642 0.000861238 0.000148118
296.932252590 17.980265739 3.669793292 0.000864199 0.000176384
297.087702045 18.233043276 0.894554745 0.000876349 0.000042996
297.176530305 17.767460692 4.395563198 0.000853971 0.000211267
297.220944435 17.611194120 5.025977419 0.000846460 0.000241567
297.420808020 17.953008188 0.360994597 0.000862889 0.000017351
297.509636280 16.933583248 4.434143266 0.000813892 0.000213122
297.776121060 37.176320704 3.518350159 0.001786834 0.000169105
297.909363450 18.802806171 3.264968998 0.000903734 0.000156927
297.998191710 83.017590286 9.141184998 0.003990139 0.000439360
298.087019970 17.818578076 1.601779917 0.000856428 0.000076988
298.153641166 16.439229005 3.992396795 0.000790131 0.000191890
298.264676491 18.054411091 2.015868890 0.000867763 0.000096890
298.331297686 18.974093864 2.351069596 0.000911967 0.000113001
298.442333011 19.177976162 1.113270291 0.000921766 0.000053508
298.531161271 15.890876032 5.785108893 0.000763775 0.000278054
