100	-2.9377162
100.03098	-6.5707664
100.06196	-7.8912091
100.09293	-7.8042173
100.12392	1.4313365
100.15489	4.3313417
100.18587	0.88346672
100.21685	-4.3271356
100.24783	1.8035467
100.27881	-3.8158736
100.30979	1.4371322
100.34077	-3.8998039
100.37175	-5
100.40273	-4.9999995
100.43371	-0.43014902
100.46468	2.5895348
100.49567	-1.2092272
100.52664	-5
100.55762	-2.6022708
100.5886	1.6726357
100.61958	0.26910332
100.65056	-5.7414594
100.68153	-1.5862314
100.71252	-4.4176297
100.74349	1.8998471
100.77448	-2.7841556
100.80545	-7.4674702
100.83643	-2.1878695
100.86741	0.53427833
100.89839	-7.4476881
100.92937	-6.5153728
100.96035	-4
100.99133	-5.5427432
101.02231	-2.9402564
101.05328	0.44833013
101.08426	-2.6495047
101.11524	-5.5695229
101.14622	-7.6189361
101.1772	2.1352568
101.20818	2.1349001
101.23916	-8.9732208
101.27013	-6.1627755
101.30112	-3.3522112
101.33209	-1.361138
101.36308	-2.5128808
101.39405	-0.22667435
101.42503	-2.7809975
101.45601	-8.969924
101.48699	-5.4471335
101.51797	-4.7317195
101.54895	-8.2217646
101.57993	-2.9444058
101.6109	-6.2584743
101.64188	-7.3581676
101.67286	2.744339
101.70384	-5.6869869
101.73482	-1.0026995
101.7658	-2.8729773
101.79678	0.49415809
101.82776	-1.4312106
101.85873	-1.2525892
101.88972	-6.4756951
101.92069	-3.4076743
101.95168	-5.5833316
101.98265	-7.5230794
102.01363	-2.4053884
102.04461	-4.1728091
102.07559	-11.467313
102.10657	-4.3461738
102.13754	4.8323264
102.16853	-4.1761665
102.1995	1.8357754
102.23048	-0.97548878
102.26146	-7.5019054
102.29244	-3.6705265
102.32342	3.4235659
102.3544	2.0393295
102.38538	-1.7091144
102.41636	0.071648344
102.44733	2
102.47832	-3.8625343
102.50929	-5.7428641
102.54028	-0.72552931
102.57125	-2.2998848
102.60223	-3.94839
102.63321	-4.9097347
102.66418	4.2199874
102.69517	-2.3394485
102.72614	-8.9006796
102.75713	-6.2309179
102.7881	-2.5596154
102.81908	-3.5946624
102.85006	-0.32700711
102.88104	2.3434217
102.91202	4.2178049
102.943	-2.6463773
102.97398	-4.6490655
103.00496	1.6828181
103.03593	0.063218154
103.06692	-3.164891
103.09789	1.586761
103.12888	-12.152285
103.15985	-7.5727577
103.19083	-4
103.22181	-4
103.25278	-3.0811753
103.28377	-1.2877787
103.31474	2.9668901
103.34573	-6.2290363
103.3767	-8.6641741
103.40768	-0.73616147
103.43866	0.20125163
103.46964	-3.4799457
103.50062	-4.4173093
103.5316	-4.6452889
103.56258	-2.8320856
103.59356	-2.292989
103.62453	-9.333024
103.65552	-5.2717514
103.68649	0.62641263
103.71748	-7.8086772
103.74845	-6.1674881
103.77943	3.3911366
103.81041	-1.3283265
103.84138	-6.6423812
103.87237	-4.0042396
103.90334	-0.18966843
103.93433	-1.7040137
103.9653	-4.9563608
103.99628	-3.5060143
104.02726	-0.35314801
104.05824	-1.8718953
104.08922	-3.0875378
104.1202	-0.82799661
104.15118	-4.0722523
104.18216	3.9594331
104.21313	3.02197
104.24412	7.577672
104.27509	2.8818913
104.30607	2.7906845
104.33705	2.2717834
104.36803	-3.9913027
104.39901	-6.3968158
104.42999	-2.2144508
104.46097	0.043234967
104.49194	-2.663465
104.52293	-5.3534317
104.5539	-5.1268058
104.58488	-2.3141963
104.61586	-0.83131564
104.64684	-6.2452502
104.67782	-16.66823
104.7088	-9.1666784
104.73978	-2.5833802
104.77076	3.1260459
104.80173	-7.880619
104.83271	-6.6225615
104.86369	0.33768702
104.89467	3
104.92565	5.713057
104.95663	0.31501284
104.98761	-5.9104228
105.01859	-2.2890375
105.04957	-0.41363686
105.08054	0.76911813
105.11153	-1.0114927
105.1425	-5.7873859
105.17348	-3.9557865
105.20446	-3.0180781
105.23544	-5.7588425
105.26642	6.0024023
105.2974	-0.74516177
105.32838	-0.80185503
105.35935	-6.7057014
105.39034	-5.7415748
105.42131	3.0065143
105.45229	1.2259772
105.48327	-1.7832174
105.51425	0.045923118
105.54523	-4.3242126
105.57621	2.4701285
105.60719	2.7894113
105.63817	-2.2253306
105.66914	4.1943359
105.70013	7.9460945
105.7311	-9.5598803
105.76208	5.3799682
105.79306	-0.00020478421
105.82404	-4.9517493
105.85502	-3.2972076
105.88599	0.45416048
105.91698	-2.4116561
105.94795	-7.4681211
105.97894	-5.5816736
106.00991	-1
106.04089	-2.8187473
106.07187	-8.9283314
106.10285	-13.210417
106.13383	-5.4675007
106.16481	-8.342495
106.19579	2.9129519
106.22677	-5.3775678
106.25774	-2.5249052
