# X Averaged_Y Std_Dev_Y Normalized_Averaged_Y Normalized_Std_Dev_Y
247.860858545 550.611841723 123.299695082 0.035200346 0.007882489
308.580985654 12.071855128 4.978883016 0.000771748 0.000318298
309.401117435 16.172513753 5.079742770 0.001033901 0.000324745
310.099748213 12.950608488 1.479521454 0.000827926 0.000094585
310.190873966 12.654564445 3.035582348 0.000809000 0.000194063
310.980630497 12.342107729 7.185908885 0.000789025 0.000459392
311.588135520 13.366771727 0.674070978 0.000854531 0.000043093
311.679261274 14.296570894 4.203594293 0.000913973 0.000268734
312.226015795 12.813879043 4.461859938 0.000819185 0.000285245
312.317141549 12.833072353 7.504079152 0.000820412 0.000479732
312.529768307 11.976429814 6.189342435 0.000765647 0.000395682
312.955021823 12.176083875 2.805648529 0.000778411 0.000179364
313.714403103 16.977558182 3.017905800 0.001085367 0.000192933
314.078906117 13.581122260 3.254690781 0.000868235 0.000208071
314.200407122 13.367966740 2.841162779 0.000854608 0.000181634
314.352283378 33.907289507 10.794964050 0.002167676 0.000690117
314.504159634 18.099000748 5.414619528 0.001157060 0.000346154
314.625660638 16.295909501 5.025842596 0.001041790 0.000321300
314.777536894 12.202428300 5.134451219 0.000780095 0.000328243
314.959788401 14.759920581 5.998404934 0.000943595 0.000383475
315.081289406 12.552372853 1.709498646 0.000802467 0.000109287
315.202790411 11.816882212 6.912054954 0.000755448 0.000441884
315.324291415 12.209763713 4.239582595 0.000780564 0.000271034
315.445792420 12.060610332 4.220391755 0.000771029 0.000269808
315.749544932 14.077966588 5.166770504 0.000899998 0.000330309
315.901421188 14.886544169 4.904652397 0.000951689 0.000313552
315.992546941 14.893531704 2.017472227 0.000952136 0.000128976
316.083672695 12.486811355 0.846395076 0.000798276 0.000054110
316.205173700 12.040006560 2.732504159 0.000769712 0.000174688
316.478550960 13.604062498 3.791361024 0.000869701 0.000242380
316.660802467 12.941401076 4.704465781 0.000827337 0.000300754
316.782303472 13.461519049 4.970029206 0.000860588 0.000317732
316.903804477 11.985958587 4.709432027 0.000766256 0.000301072
317.116431235 12.208106980 5.502881274 0.000780458 0.000351797
317.237932240 14.776612063 5.864598570 0.000944662 0.000374921
317.389808496 13.696329633 5.968209722 0.000875600 0.000381545
317.480934249 13.768336065 4.311653665 0.000880203 0.000275642
317.572060003 15.230742276 4.060121085 0.000973694 0.000259562
317.693561008 13.662359620 3.444765384 0.000873428 0.000220222
317.875812515 14.292484223 4.149862149 0.000913712 0.000265299
317.966938268 12.916015497 3.906192598 0.000825715 0.000249721
318.118814524 12.015089438 7.901667564 0.000768119 0.000505150
318.179565026 16.105435025 7.111924504 0.001029613 0.000454662
318.270690780 12.971463505 6.274969715 0.000829259 0.000401156
318.361816533 11.866310985 9.751205672 0.000758607 0.000623390
318.483317538 13.711300017 7.572609500 0.000876557 0.000484113
318.574443292 12.338709770 3.270315789 0.000788808 0.000209070
318.847820552 12.821716683 2.254003146 0.000819686 0.000144097
318.938946306 13.880315946 7.503818712 0.000887362 0.000479715
318.999696808 15.434683108 7.110145719 0.000986732 0.000454548
319.121197813 13.468622395 6.847628562 0.000861042 0.000437766
319.273074069 13.104967402 5.373730820 0.000837794 0.000343540
319.394575074 12.987371527 5.086345371 0.000830276 0.000325168
319.516076078 13.524497577 5.612763228 0.000864615 0.000358821
319.667952334 13.452197880 4.040489020 0.000859992 0.000258306
319.759078088 14.694879013 2.036091412 0.000939436 0.000130166
319.850203841 11.804070065 6.795423770 0.000754628 0.000434428
319.971704846 13.075858277 5.952779112 0.000835933 0.000380558
320.093205851 12.357781083 4.993833370 0.000790027 0.000319253
320.214706855 12.697179333 5.006650397 0.000811724 0.000320073
320.336207860 12.993381456 5.743818834 0.000830661 0.000367200
320.427333614 13.480706744 4.256890795 0.000861815 0.000272141
320.488084116 13.450276155 7.336546749 0.000859870 0.000469022
320.609585121 14.738546103 7.326600755 0.000942228 0.000468386
320.761461377 12.999450821 8.542272902 0.000831049 0.000546103
