# X Averaged_Y Std_Dev_Y Normalized_Averaged_Y Normalized_Std_Dev_Y
98.688000000 1.001178269 2.555577658 0.000064005 0.000163377
98.718375251 -0.830786134 2.211884388 -0.000053112 0.000141405
98.748750502 -0.668410675 1.340467573 -0.000042731 0.000085695
98.779125754 2.307819626 0.998303963 0.000147538 0.000063821
98.809501005 -0.583177016 5.539134381 -0.000037282 0.000354114
98.839876256 -0.362652313 1.479001281 -0.000023184 0.000094552
98.870251507 2.804550149 3.641729945 0.000179294 0.000232814
98.900626758 2.497133092 4.096738282 0.000159640 0.000261902
98.931002009 -3.423947458 5.137089294 -0.000218891 0.000328412
98.961377261 -1.495012658 2.785879559 -0.000095575 0.000178100
98.991752512 -3.981199405 1.782528313 -0.000254516 0.000113956
99.022127763 -0.041792020 2.776053296 -0.000002672 0.000177472
99.052503014 0.952804474 4.443358856 0.000060912 0.000284062
99.082878265 0.924774617 0.630093063 0.000059120 0.000040282
99.113253517 1.428073246 2.690043876 0.000091296 0.000171973
99.143628768 -0.073394917 0.905176855 -0.000004692 0.000057868
99.174004019 -0.782342573 2.162403101 -0.000050015 0.000138241
99.204379270 -2.878415921 5.386062340 -0.000184016 0.000344328
99.234754521 2.321350151 3.324071374 0.000148403 0.000212506
99.265129772 0.178856288 2.756776478 0.000011434 0.000176239
99.295505024 -1.056161864 2.787708075 -0.000067520 0.000178217
99.325880275 3.229764336 4.670751949 0.000206477 0.000298599
99.356255526 -2.054253502 1.554947251 -0.000131327 0.000099407
99.386630777 -3.515115968 3.499768331 -0.000224720 0.000223738
99.417006028 -1.625938778 5.578343857 -0.000103945 0.000356621
99.447381279 1.156895497 4.461449124 0.000073960 0.000285218
99.477756531 1.843090495 1.226812629 0.000117828 0.000078430
99.508131782 -0.074827572 1.382782038 -0.000004784 0.000088401
99.538507033 -0.495463478 1.555122686 -0.000031675 0.000099418
99.568882284 1.662784209 2.029724055 0.000106301 0.000129759
99.599257535 2.519102421 3.601415604 0.000161045 0.000230237
99.629632787 2.778102163 0.652188541 0.000177603 0.000041694
99.660008038 -0.589670350 3.286137238 -0.000037697 0.000210081
