# X Averaged_Y Std_Dev_Y Normalized_Averaged_Y Normalized_Std_Dev_Y
99.030000000 -0.083797647 2.043436310 -0.000011829 0.000288462
99.040845625 0.738169351 3.288138234 0.000104204 0.000464170
99.051691250 -1.925215374 3.381216891 -0.000271773 0.000477309
99.062536875 -2.340472602 0.613280811 -0.000330393 0.000086574
99.073382500 -2.949446387 1.904967719 -0.000416358 0.000268915
99.084228125 -4.724133172 4.403953965 -0.000666882 0.000621684
99.095073750 -3.699745156 2.426083632 -0.000522274 0.000342478
99.105919375 -1.769185316 2.335336005 -0.000249747 0.000329668
99.116765000 0.895506467 4.174983208 0.000126414 0.000589361
99.127610625 0.581712672 1.294095049 0.000082117 0.000182681
99.138456250 -0.529896088 0.617994635 -0.000074803 0.000087239
99.149301875 -2.083905643 4.753943513 -0.000294174 0.000671090
99.160147501 0.626377070 2.610992835 0.000088422 0.000368581
99.170993126 1.804731989 0.722730367 0.000254765 0.000102024
99.181838751 -1.746546907 4.855239500 -0.000246551 0.000685390
99.192684376 -0.491628553 2.768852119 -0.000069401 0.000390865
99.203530001 0.478243374 0.762293885 0.000067511 0.000107609
99.214375626 -1.074129686 3.422290244 -0.000151629 0.000483107
99.225221251 3.081935824 3.477617785 0.000435061 0.000490918
99.236066876 6.220690102 4.451164050 0.000878144 0.000628348
99.246912501 4.888819654 3.766178507 0.000690130 0.000531652
99.257758126 2.271419645 0.605925363 0.000320645 0.000085535
99.268603751 -0.616619591 2.177417770 -0.000087045 0.000307375
99.279449376 -3.502230114 1.675238343 -0.000494392 0.000236485
99.290295001 0.207462815 1.267614027 0.000029286 0.000178943
99.301140626 2.868285387 1.823121365 0.000404901 0.000257361
99.311986251 0.427131896 2.348133005 0.000060296 0.000331474
99.322831876 1.088359737 1.730752333 0.000153638 0.000244322
99.333677501 1.921328630 2.127628824 0.000271224 0.000300347
99.344523126 1.698521570 2.933151625 0.000239772 0.000414058
99.355368751 -1.615809773 1.513250513 -0.000228096 0.000213618
99.366214376 -3.915916844 0.806171035 -0.000552790 0.000113803
99.377060001 -2.584005560 0.638594819 -0.000364771 0.000090147
99.387905626 0.563855813 3.421770317 0.000079597 0.000483034
99.398751251 3.062958373 4.418612342 0.000432382 0.000623753
99.409596876 3.285000638 4.151818414 0.000463727 0.000586091
99.420442502 0.971676431 3.484917581 0.000137167 0.000491948
99.431288127 -1.006917015 3.674520794 -0.000142141 0.000518714
99.442133752 -1.006447501 2.885995505 -0.000142075 0.000407401
99.452979377 1.339647946 0.638519582 0.000189111 0.000090137
99.463825002 3.464786480 2.158577437 0.000489106 0.000304716
99.474670627 3.908568485 2.395830718 0.000551753 0.000338207
99.485516252 3.271789421 2.619677337 0.000461862 0.000369807
99.496361877 1.696749405 1.585669685 0.000239522 0.000223841
99.507207502 -1.410596339 5.764844789 -0.000199127 0.000813794
99.518053127 0.507261862 5.786043917 0.000071608 0.000816787
